pairId,pairName,open,high,low,close,created
4,"usd/chf",0.99057,0.9908400000000001,0.990375,0.990375,2017-12-22T15:00:02Z
5,"eur/jpy",134.292,134.3555,134.292,134.3555,2017-12-22T15:00:02Z
6,"eur/chf",1.1735,1.173925,1.1735,1.173705,2017-12-22T15:00:02Z
7,"usd/cad",1.277985,1.27806,1.276965,1.277215,2017-12-22T15:00:02Z
8,"aud/usd",0.77127,0.7714800000000001,0.77097,0.7714299999999999,2017-12-22T15:00:02Z
9,"gbp/jpy",151.564,151.601,151.5425,151.584,2017-12-22T15:00:02Z
0,"eur/usd",1.184925,1.184985,1.184215,1.184215,2017-12-22T15:15:02Z
1,"usd/jpy",113.3985,113.432,113.381,113.387,2017-12-22T15:15:02Z
2,"gbp/usd",1.33719,1.337225,1.336855,1.33688,2017-12-22T15:15:02Z
3,"eur/gbp",0.886135,0.88633,0.88583,0.88583,2017-12-22T15:15:02Z
4,"usd/chf",0.99055,0.99107,0.99042,0.99078,2017-12-22T15:15:02Z
5,"eur/jpy",134.3505,134.3635,134.261,134.261,2017-12-22T15:15:02Z
6,"eur/chf",1.17374,1.17396,1.173275,1.17333,2017-12-22T15:15:02Z
7,"usd/cad",1.277235,1.27795,1.2768,1.276825,2017-12-22T15:15:02Z
8,"aud/usd",0.771275,0.77174,0.77105,0.77174,2017-12-22T15:15:02Z
9,"gbp/jpy",151.616,151.635,151.565,151.568,2017-12-22T15:15:02Z
0,"eur/usd",1.184215,1.184215,1.18296,1.18313,2017-12-22T15:30:02Z
1,"usd/jpy",113.387,113.388,113.357,113.3575,2017-12-22T15:30:02Z
2,"gbp/usd",1.33688,1.33767,1.33688,1.33719,2017-12-22T15:30:02Z
3,"eur/gbp",0.88583,0.88583,0.88459,0.8847699999999999,2017-12-22T15:30:02Z
4,"usd/chf",0.99078,0.99116,0.99077,0.990965,2017-12-22T15:30:02Z
5,"eur/jpy",134.261,134.261,134.092,134.1045,2017-12-22T15:30:02Z
6,"eur/chf",1.17333,1.173335,1.1723,1.172465,2017-12-22T15:30:02Z
7,"usd/cad",1.276825,1.277335,1.27652,1.27652,2017-12-22T15:30:02Z
8,"aud/usd",0.77174,0.77178,0.77136,0.77147,2017-12-22T15:30:02Z
9,"gbp/jpy",151.568,151.632,151.564,151.564,2017-12-22T15:30:02Z
0,"eur/usd",1.183025,1.18368,1.183025,1.183365,2017-12-22T15:45:02Z
1,"usd/jpy",113.3675,113.3725,113.355,113.365,2017-12-22T15:45:02Z
2,"gbp/usd",1.33707,1.3373,1.33692,1.337265,2017-12-22T15:45:02Z
3,"eur/gbp",0.88478,0.8852100000000001,0.88478,0.88489,2017-12-22T15:45:03Z
4,"usd/chf",0.990995,0.990995,0.990265,0.99064,2017-12-22T15:45:03Z
5,"eur/jpy",134.104,134.1645,134.104,134.136,2017-12-22T15:45:03Z
6,"eur/chf",1.17239,1.172665,1.172025,1.17232,2017-12-22T15:45:03Z
7,"usd/cad",1.27704,1.277555,1.276665,1.277555,2017-12-22T15:45:03Z
8,"aud/usd",0.77154,0.77178,0.7714800000000001,0.77167,2017-12-22T15:45:03Z
9,"gbp/jpy",151.563,151.581,151.54,151.581,2017-12-22T15:45:03Z
0,"eur/usd",1.18335,1.183735,1.18298,1.183515,2017-12-22T16:00:03Z
1,"usd/jpy",113.382,113.393,113.367,113.381,2017-12-22T16:00:03Z
2,"gbp/usd",1.33717,1.337545,1.336495,1.33655,2017-12-22T16:00:03Z
3,"eur/gbp",0.88496,0.885475,0.8848200000000001,0.885475,2017-12-22T16:00:03Z
4,"usd/chf",0.99066,0.99066,0.98971,0.98971,2017-12-22T16:00:03Z
5,"eur/jpy",134.1555,134.196,134.1145,134.173,2017-12-22T16:00:03Z
6,"eur/chf",1.172335,1.172335,1.171185,1.17135,2017-12-22T16:00:03Z
7,"usd/cad",1.277705,1.27779,1.275575,1.275725,2017-12-22T16:00:03Z
8,"aud/usd",0.77159,0.77181,0.7715649999999999,0.77181,2017-12-22T16:00:03Z
9,"gbp/jpy",151.594,151.6215,151.5245,151.525,2017-12-22T16:00:03Z
0,"eur/usd",1.183515,1.183835,1.18328,1.1833,2017-12-22T16:15:02Z
1,"usd/jpy",113.381,113.381,113.344,113.359,2017-12-22T16:15:02Z
2,"gbp/usd",1.33655,1.336975,1.33637,1.33637,2017-12-22T16:15:02Z
3,"eur/gbp",0.885475,0.885575,0.885285,0.88542,2017-12-22T16:15:02Z
4,"usd/chf",0.98971,0.990255,0.98964,0.990255,2017-12-22T16:15:02Z
5,"eur/jpy",134.173,134.18,134.113,134.1225,2017-12-22T16:15:02Z
6,"eur/chf",1.17135,1.17184,1.171325,1.171775,2017-12-22T16:15:02Z
7,"usd/cad",1.275725,1.275935,1.275145,1.27534,2017-12-22T16:15:02Z
8,"aud/usd",0.77181,0.7720399999999999,0.77172,0.77183,2017-12-22T16:15:02Z
9,"gbp/jpy",151.525,151.5415,151.468,151.4725,2017-12-22T16:15:02Z
0,"eur/usd",1.1833,1.183975,1.183075,1.183975,2017-12-22T16:30:02Z
1,"usd/jpy",113.359,113.3695,113.339,113.345,2017-12-22T16:30:02Z
2,"gbp/usd",1.33637,1.337655,1.33637,1.33756,2017-12-22T16:30:02Z
3,"eur/gbp",0.88542,0.88542,0.88465,0.88515,2017-12-22T16:30:02Z
4,"usd/chf",0.990255,0.99073,0.99013,0.990425,2017-12-22T16:30:02Z
5,"eur/jpy",134.1225,134.1825,134.096,134.1825,2017-12-22T16:30:02Z
6,"eur/chf",1.171775,1.17262,1.171775,1.17262,2017-12-22T16:30:02Z
7,"usd/cad",1.27534,1.27544,1.27462,1.27467,2017-12-22T16:30:02Z
8,"aud/usd",0.77183,0.772,0.7717850000000001,0.77182,2017-12-22T16:30:02Z
9,"gbp/jpy",151.4725,151.6035,151.4725,151.5865,2017-12-22T16:30:02Z
0,"eur/usd",1.184085,1.184385,1.184075,1.184075,2017-12-22T16:45:03Z
1,"usd/jpy",113.338,113.339,113.318,113.3245,2017-12-22T16:45:03Z
2,"gbp/usd",1.33735,1.337555,1.336835,1.33755,2017-12-22T16:45:03Z
3,"eur/gbp",0.8853799999999999,0.88586,0.88523,0.88523,2017-12-22T16:45:03Z
4,"usd/chf",0.990425,0.990425,0.99011,0.99011,2017-12-22T16:45:03Z
5,"eur/jpy",134.1895,134.2145,134.1725,134.1725,2017-12-22T16:45:03Z
6,"eur/chf",1.172775,1.17283,1.17238,1.17238,2017-12-22T16:45:03Z
7,"usd/cad",1.27492,1.275185,1.274525,1.27469,2017-12-22T16:45:03Z
8,"aud/usd",0.7717000000000001,0.77174,0.771515,0.771515,2017-12-22T16:45:03Z
9,"gbp/jpy",151.557,151.5655,151.471,151.561,2017-12-22T16:45:03Z
0,"eur/usd",1.184075,1.18421,1.18384,1.18394,2017-12-22T17:00:02Z
1,"usd/jpy",113.3245,113.333,113.3095,113.3095,2017-12-22T17:00:02Z
2,"gbp/usd",1.33755,1.337835,1.337345,1.33778,2017-12-22T17:00:02Z
3,"eur/gbp",0.88523,0.88541,0.8849399999999999,0.88498,2017-12-22T17:00:02Z
4,"usd/chf",0.99011,0.99022,0.9898749999999999,0.9898749999999999,2017-12-22T17:00:02Z
5,"eur/jpy",134.1725,134.185,134.141,134.1415,2017-12-22T17:00:02Z
6,"eur/chf",1.17238,1.172385,1.171945,1.171945,2017-12-22T17:00:02Z
7,"usd/cad",1.27469,1.275345,1.27469,1.27493,2017-12-22T17:00:02Z
8,"aud/usd",0.771515,0.77154,0.77118,0.77118,2017-12-22T17:00:02Z
9,"gbp/jpy",151.561,151.5855,151.5375,151.566,2017-12-22T17:00:02Z
0,"eur/usd",1.18394,1.18513,1.18394,1.18513,2017-12-22T17:15:02Z
1,"usd/jpy",113.3095,113.3125,113.2645,113.274,2017-12-22T17:15:02Z
2,"gbp/usd",1.33778,1.33819,1.337545,1.33787,2017-12-22T17:15:02Z
3,"eur/gbp",0.88498,0.88581,0.88498,0.88581,2017-12-22T17:15:02Z
4,"usd/chf",0.9898749999999999,0.9898749999999999,0.9893999999999999,0.98941,2017-12-22T17:15:02Z
5,"eur/jpy",134.1415,134.2295,134.1415,134.2285,2017-12-22T17:15:02Z
6,"eur/chf",1.171945,1.172675,1.17191,1.172555,2017-12-22T17:15:02Z
7,"usd/cad",1.27493,1.274975,1.274515,1.274845,2017-12-22T17:15:02Z
8,"aud/usd",0.77118,0.7716150000000001,0.771135,0.7716150000000001,2017-12-22T17:15:02Z
9,"gbp/jpy",151.566,151.5675,151.5195,151.527,2017-12-22T17:15:02Z
0,"eur/usd",1.185095,1.185145,1.184245,1.184265,2017-12-22T17:30:02Z
1,"usd/jpy",113.274,113.2995,113.274,113.2995,2017-12-22T17:30:02Z
2,"gbp/usd",1.337875,1.337885,1.33751,1.33787,2017-12-22T17:30:02Z
3,"eur/gbp",0.88581,0.8859050000000001,0.88517,0.88517,2017-12-22T17:30:02Z
4,"usd/chf",0.989425,0.9899,0.9893999999999999,0.9899,2017-12-22T17:30:02Z
5,"eur/jpy",134.2265,134.2305,134.1595,134.165,2017-12-22T17:30:02Z
6,"eur/chf",1.17255,1.172585,1.17222,1.172275,2017-12-22T17:30:02Z
7,"usd/cad",1.274835,1.27496,1.274135,1.27415,2017-12-22T17:30:02Z
8,"aud/usd",0.77163,0.77163,0.77132,0.77132,2017-12-22T17:30:02Z
9,"gbp/jpy",151.5275,151.5655,151.5055,151.5655,2017-12-22T17:30:02Z
0,"eur/usd",1.184265,1.184805,1.184265,1.18472,2017-12-22T17:45:02Z
1,"usd/jpy",113.2995,113.2995,113.284,113.2885,2017-12-22T17:45:02Z
2,"gbp/usd",1.33787,1.338205,1.33779,1.3379,2017-12-22T17:45:02Z
3,"eur/gbp",0.88517,0.88559,0.8850749999999999,0.8855,2017-12-22T17:45:02Z
4,"usd/chf",0.9899,0.98991,0.9897899999999999,0.98981,2017-12-22T17:45:02Z
5,"eur/jpy",134.165,134.2155,134.161,134.2025,2017-12-22T17:45:02Z
6,"eur/chf",1.172275,1.17281,1.172245,1.172635,2017-12-22T17:45:02Z
7,"usd/cad",1.27415,1.27484,1.274115,1.27456,2017-12-22T17:45:02Z
8,"aud/usd",0.77132,0.771455,0.77127,0.77137,2017-12-22T17:45:02Z
9,"gbp/jpy",151.5655,151.6005,151.5475,151.5525,2017-12-22T17:45:02Z
0,"eur/usd",1.18472,1.185485,1.184605,1.185485,2017-12-22T18:00:02Z
1,"usd/jpy",113.2885,113.294,113.2635,113.2635,2017-12-22T18:00:02Z
2,"gbp/usd",1.3379,1.33819,1.33789,1.33819,2017-12-22T18:00:02Z
3,"eur/gbp",0.8855,0.88587,0.8853799999999999,0.88587,2017-12-22T18:00:02Z
4,"usd/chf",0.98981,0.989975,0.98949,0.98949,2017-12-22T18:00:02Z
5,"eur/jpy",134.2025,134.26,134.189,134.26,2017-12-22T18:00:02Z
6,"eur/chf",1.172635,1.17318,1.17256,1.17299,2017-12-22T18:00:02Z
7,"usd/cad",1.27456,1.27456,1.273765,1.273765,2017-12-22T18:00:02Z
8,"aud/usd",0.77137,0.7714800000000001,0.77132,0.77132,2017-12-22T18:00:02Z
9,"gbp/jpy",151.5525,151.5615,151.5335,151.5515,2017-12-22T18:00:02Z
0,"eur/usd",1.18554,1.18554,1.18516,1.18526,2017-12-22T18:15:02Z
1,"usd/jpy",113.256,113.286,113.256,113.269,2017-12-22T18:15:02Z
2,"gbp/usd",1.338105,1.338105,1.33743,1.33762,2017-12-22T18:15:02Z
3,"eur/gbp",0.88597,0.88618,0.88589,0.8861,2017-12-22T18:15:02Z
4,"usd/chf",0.98949,0.98975,0.98949,0.98975,2017-12-22T18:15:02Z
5,"eur/jpy",134.2615,134.2685,134.2265,134.239,2017-12-22T18:15:02Z
6,"eur/chf",1.173045,1.1731,1.172925,1.1731,2017-12-22T18:15:02Z
7,"usd/cad",1.27368,1.274045,1.27356,1.27356,2017-12-22T18:15:02Z
8,"aud/usd",0.77144,0.77144,0.77122,0.7713950000000001,2017-12-22T18:15:02Z
9,"gbp/jpy",151.5325,151.533,151.4735,151.4925,2017-12-22T18:15:02Z
0,"eur/usd",1.18526,1.1857,1.18526,1.1857,2017-12-22T18:30:02Z
1,"usd/jpy",113.269,113.2795,113.26,113.272,2017-12-22T18:30:02Z
2,"gbp/usd",1.33762,1.33795,1.33762,1.33795,2017-12-22T18:30:02Z
3,"eur/gbp",0.8861,0.88619,0.8859900000000001,0.886185,2017-12-22T18:30:02Z
4,"usd/chf",0.98975,0.9897899999999999,0.98965,0.98967,2017-12-22T18:30:02Z
5,"eur/jpy",134.239,134.2895,134.2355,134.2895,2017-12-22T18:30:02Z
6,"eur/chf",1.1731,1.17344,1.1731,1.173435,2017-12-22T18:30:02Z
7,"usd/cad",1.27356,1.273675,1.27325,1.27325,2017-12-22T18:30:02Z
8,"aud/usd",0.7713950000000001,0.77156,0.7713950000000001,0.77153,2017-12-22T18:30:02Z
9,"gbp/jpy",151.4925,151.536,151.4835,151.5335,2017-12-22T18:30:02Z
0,"eur/usd",1.185555,1.185555,1.18516,1.18521,2017-12-22T18:45:02Z
1,"usd/jpy",113.2785,113.29,113.268,113.2725,2017-12-22T18:45:02Z
2,"gbp/usd",1.33794,1.338135,1.337925,1.33795,2017-12-22T18:45:02Z
3,"eur/gbp",0.88609,0.88609,0.88579,0.885795,2017-12-22T18:45:02Z
4,"usd/chf",0.98977,0.98978,0.98964,0.98968,2017-12-22T18:45:02Z
5,"eur/jpy",134.2805,134.2805,134.2375,134.2375,2017-12-22T18:45:02Z
6,"eur/chf",1.173415,1.173415,1.17301,1.17301,2017-12-22T18:45:02Z
7,"usd/cad",1.27321,1.27366,1.27311,1.27311,2017-12-22T18:45:02Z
8,"aud/usd",0.77141,0.771445,0.77129,0.77142,2017-12-22T18:45:02Z
9,"gbp/jpy",151.546,151.5595,151.5375,151.5375,2017-12-22T18:45:02Z
0,"eur/usd",1.18521,1.18531,1.18506,1.1851,2017-12-22T19:00:02Z
1,"usd/jpy",113.2725,113.301,113.2725,113.2855,2017-12-22T19:00:02Z
2,"gbp/usd",1.33795,1.33805,1.33743,1.337645,2017-12-22T19:00:02Z
3,"eur/gbp",0.885795,0.886115,0.88576,0.885965,2017-12-22T19:00:02Z
4,"usd/chf",0.98968,0.98977,0.989365,0.989365,2017-12-22T19:00:02Z
5,"eur/jpy",134.2375,134.27,134.234,134.2445,2017-12-22T19:00:02Z
6,"eur/chf",1.17301,1.173175,1.172515,1.172515,2017-12-22T19:00:02Z
7,"usd/cad",1.27311,1.27352,1.27304,1.27308,2017-12-22T19:00:02Z
8,"aud/usd",0.77142,0.77153,0.7711249999999999,0.77121,2017-12-22T19:00:02Z
9,"gbp/jpy",151.5375,151.5605,151.4875,151.5165,2017-12-22T19:00:02Z
0,"eur/usd",1.185145,1.185535,1.18513,1.185295,2017-12-22T19:15:02Z
1,"usd/jpy",113.278,113.2855,113.2675,113.2855,2017-12-22T19:15:02Z
2,"gbp/usd",1.337645,1.33795,1.33733,1.33733,2017-12-22T19:15:02Z
3,"eur/gbp",0.886,0.88639,0.88588,0.88631,2017-12-22T19:15:02Z
4,"usd/chf",0.98928,0.989765,0.988985,0.989765,2017-12-22T19:15:02Z
5,"eur/jpy",134.2415,134.276,134.2255,134.267,2017-12-22T19:15:02Z
6,"eur/chf",1.17244,1.173165,1.172415,1.173165,2017-12-22T19:15:02Z
7,"usd/cad",1.273045,1.273045,1.27254,1.272675,2017-12-22T19:15:02Z
8,"aud/usd",0.77122,0.77153,0.77122,0.77141,2017-12-22T19:15:02Z
9,"gbp/jpy",151.5095,151.5365,151.4755,151.4865,2017-12-22T19:15:02Z
0,"eur/usd",1.18523,1.185235,1.184485,1.18486,2017-12-22T19:30:02Z
1,"usd/jpy",113.293,113.318,113.286,113.311,2017-12-22T19:30:02Z
2,"gbp/usd",1.337145,1.3375,1.337085,1.3375,2017-12-22T19:30:02Z
3,"eur/gbp",0.88634,0.88634,0.8858200000000001,0.88587,2017-12-22T19:30:02Z
4,"usd/chf",0.989885,0.9904500000000001,0.9897899999999999,0.99016,2017-12-22T19:30:02Z
5,"eur/jpy",134.2685,134.2685,134.2145,134.25,2017-12-22T19:30:02Z
6,"eur/chf",1.17321,1.1734,1.173075,1.173195,2017-12-22T19:30:02Z
7,"usd/cad",1.272575,1.272795,1.272405,1.272405,2017-12-22T19:30:02Z
8,"aud/usd",0.7714299999999999,0.77147,0.7713100000000001,0.77144,2017-12-22T19:30:02Z
9,"gbp/jpy",151.4715,151.5385,151.471,151.538,2017-12-22T19:30:02Z
0,"eur/usd",1.18486,1.185265,1.18486,1.185165,2017-12-22T19:45:02Z
1,"usd/jpy",113.311,113.313,113.2915,113.2915,2017-12-22T19:45:02Z
2,"gbp/usd",1.3375,1.337765,1.33734,1.33754,2017-12-22T19:45:02Z
3,"eur/gbp",0.88587,0.8861250000000001,0.885795,0.88606,2017-12-22T19:45:02Z
4,"usd/chf",0.99016,0.990195,0.989975,0.989975,2017-12-22T19:45:02Z
5,"eur/jpy",134.25,134.2805,134.2455,134.255,2017-12-22T19:45:02Z
6,"eur/chf",1.173195,1.173435,1.17311,1.173275,2017-12-22T19:45:02Z
7,"usd/cad",1.272405,1.272655,1.27215,1.27249,2017-12-22T19:45:02Z
8,"aud/usd",0.77144,0.77172,0.77144,0.77172,2017-12-22T19:45:02Z
9,"gbp/jpy",151.538,151.558,151.5105,151.518,2017-12-22T19:45:02Z
0,"eur/usd",1.18531,1.185405,1.18509,1.18511,2017-12-22T20:00:02Z
1,"usd/jpy",113.2905,113.317,113.29,113.317,2017-12-22T20:00:02Z
2,"gbp/usd",1.337655,1.337685,1.33714,1.33723,2017-12-22T20:00:02Z
3,"eur/gbp",0.88609,0.88633,0.88607,0.88623,2017-12-22T20:00:02Z
4,"usd/chf",0.9898749999999999,0.9901450000000001,0.989865,0.990105,2017-12-22T20:00:02Z
5,"eur/jpy",134.2665,134.2855,134.2535,134.274,2017-12-22T20:00:02Z
6,"eur/chf",1.173275,1.17342,1.173275,1.173365,2017-12-22T20:00:02Z
7,"usd/cad",1.27254,1.27335,1.27242,1.27327,2017-12-22T20:00:02Z
8,"aud/usd",0.771675,0.77177,0.7716499999999999,0.77167,2017-12-22T20:00:02Z
9,"gbp/jpy",151.5285,151.545,151.4975,151.514,2017-12-22T20:00:02Z
0,"eur/usd",1.185125,1.185465,1.185095,1.185465,2017-12-22T20:15:02Z
1,"usd/jpy",113.3055,113.3165,113.3025,113.3025,2017-12-22T20:15:02Z
2,"gbp/usd",1.337245,1.33741,1.337155,1.337395,2017-12-22T20:15:02Z
3,"eur/gbp",0.8862100000000001,0.886405,0.8862100000000001,0.8864,2017-12-22T20:15:02Z
4,"usd/chf",0.9900949999999999,0.9900949999999999,0.98928,0.98928,2017-12-22T20:15:02Z
5,"eur/jpy",134.2695,134.3075,134.2695,134.297,2017-12-22T20:15:02Z
6,"eur/chf",1.173415,1.173415,1.172725,1.172725,2017-12-22T20:15:02Z
7,"usd/cad",1.27303,1.27335,1.272965,1.272965,2017-12-22T20:15:02Z
8,"aud/usd",0.77177,0.7717850000000001,0.7717349999999999,0.771775,2017-12-22T20:15:02Z
9,"gbp/jpy",151.501,151.528,151.5,151.509,2017-12-22T20:15:02Z
0,"eur/usd",1.185465,1.185725,1.185405,1.185715,2017-12-22T20:30:02Z
1,"usd/jpy",113.3025,113.308,113.2905,113.308,2017-12-22T20:30:02Z
2,"gbp/usd",1.337395,1.33747,1.337025,1.337025,2017-12-22T20:30:02Z
3,"eur/gbp",0.8864,0.88683,0.886335,0.88683,2017-12-22T20:30:02Z
4,"usd/chf",0.98928,0.98928,0.98891,0.9890949999999999,2017-12-22T20:30:02Z
5,"eur/jpy",134.297,134.331,134.2915,134.331,2017-12-22T20:30:02Z
6,"eur/chf",1.172725,1.17275,1.17245,1.17275,2017-12-22T20:30:02Z
7,"usd/cad",1.272965,1.27356,1.272965,1.273555,2017-12-22T20:30:02Z
8,"aud/usd",0.771775,0.771775,0.77172,0.7717349999999999,2017-12-22T20:30:02Z
9,"gbp/jpy",151.509,151.5165,151.4635,151.48,2017-12-22T20:30:02Z
0,"eur/usd",1.185715,1.18584,1.185685,1.185765,2017-12-22T20:45:02Z
1,"usd/jpy",113.308,113.3105,113.2845,113.287,2017-12-22T20:45:02Z
2,"gbp/usd",1.337025,1.337075,1.336775,1.336775,2017-12-22T20:45:02Z
3,"eur/gbp",0.88683,0.8870400000000001,0.886795,0.8870400000000001,2017-12-22T20:45:02Z
4,"usd/chf",0.9890949999999999,0.989335,0.98907,0.989335,2017-12-22T20:45:02Z
5,"eur/jpy",134.331,134.336,134.311,134.311,2017-12-22T20:45:02Z
6,"eur/chf",1.17275,1.173135,1.17274,1.17311,2017-12-22T20:45:02Z
7,"usd/cad",1.273555,1.27359,1.27296,1.27298,2017-12-22T20:45:02Z
8,"aud/usd",0.7717349999999999,0.7717349999999999,0.77141,0.77141,2017-12-22T20:45:02Z
9,"gbp/jpy",151.48,151.485,151.4195,151.4195,2017-12-22T20:45:02Z
0,"eur/usd",1.18579,1.185875,1.185735,1.18578,2017-12-22T21:00:02Z
1,"usd/jpy",113.289,113.289,113.269,113.276,2017-12-22T21:00:02Z
2,"gbp/usd",1.336785,1.336915,1.3365,1.3365,2017-12-22T21:00:02Z
3,"eur/gbp",0.88705,0.88723,0.8869899999999999,0.88723,2017-12-22T21:00:02Z
4,"usd/chf",0.989325,0.989345,0.988915,0.9891450000000001,2017-12-22T21:00:02Z
5,"eur/jpy",134.3175,134.3205,134.2965,134.3025,2017-12-22T21:00:02Z
6,"eur/chf",1.173125,1.17319,1.172675,1.1729,2017-12-22T21:00:02Z
7,"usd/cad",1.272975,1.272975,1.27176,1.272405,2017-12-22T21:00:02Z
8,"aud/usd",0.7714299999999999,0.7716499999999999,0.7714299999999999,0.77164,2017-12-22T21:00:02Z
9,"gbp/jpy",151.4225,151.425,151.3695,151.3695,2017-12-22T21:00:02Z
0,"eur/usd",1.18578,1.186225,1.185625,1.186225,2017-12-22T21:15:02Z
1,"usd/jpy",113.276,113.3005,113.2725,113.2995,2017-12-22T21:15:02Z
2,"gbp/usd",1.3365,1.3365,1.334975,1.334975,2017-12-22T21:15:02Z
3,"eur/gbp",0.88723,0.888585,0.887135,0.888585,2017-12-22T21:15:02Z
4,"usd/chf",0.9891450000000001,0.989595,0.9891450000000001,0.98951,2017-12-22T21:15:02Z
5,"eur/jpy",134.3025,134.3895,134.281,134.3895,2017-12-22T21:15:02Z
6,"eur/chf",1.1729,1.17383,1.1729,1.17383,2017-12-22T21:15:02Z
7,"usd/cad",1.272405,1.27243,1.2722,1.272285,2017-12-22T21:15:02Z
8,"aud/usd",0.77164,0.77164,0.77142,0.771445,2017-12-22T21:15:02Z
9,"gbp/jpy",151.3695,151.379,151.2345,151.2345,2017-12-22T21:15:02Z
0,"eur/usd",1.186195,1.186385,1.186195,1.18628,2017-12-22T21:30:02Z
1,"usd/jpy",113.2995,113.2995,113.284,113.2995,2017-12-22T21:30:02Z
2,"gbp/usd",1.33548,1.33631,1.33548,1.33631,2017-12-22T21:30:02Z
3,"eur/gbp",0.888235,0.888255,0.887705,0.887705,2017-12-22T21:30:02Z
4,"usd/chf",0.989525,0.9895350000000001,0.9893,0.989325,2017-12-22T21:30:02Z
5,"eur/jpy",134.386,134.3935,134.3755,134.3915,2017-12-22T21:30:02Z
6,"eur/chf",1.17379,1.17386,1.17358,1.1736,2017-12-22T21:30:02Z
7,"usd/cad",1.272285,1.272285,1.271635,1.271825,2017-12-22T21:30:02Z
8,"aud/usd",0.77144,0.77153,0.77132,0.77136,2017-12-22T21:30:02Z
9,"gbp/jpy",151.2915,151.3755,151.2915,151.3755,2017-12-22T21:30:02Z
0,"eur/usd",1.18628,1.186345,1.18604,1.18604,2017-12-22T21:45:02Z
1,"usd/jpy",113.2995,113.3305,113.2965,113.3305,2017-12-22T21:45:02Z
2,"gbp/usd",1.33631,1.33683,1.33623,1.33683,2017-12-22T21:45:02Z
3,"eur/gbp",0.887705,0.887745,0.8872,0.887245,2017-12-22T21:45:02Z
4,"usd/chf",0.989325,0.9894849999999999,0.989305,0.9894849999999999,2017-12-22T21:45:02Z
5,"eur/jpy",134.3915,134.4105,134.3695,134.3915,2017-12-22T21:45:02Z
6,"eur/chf",1.1736,1.17372,1.173465,1.173505,2017-12-22T21:45:02Z
7,"usd/cad",1.271825,1.27259,1.271825,1.27259,2017-12-22T21:45:02Z
8,"aud/usd",0.77136,0.771675,0.7713449999999999,0.77158,2017-12-22T21:45:02Z
9,"gbp/jpy",151.3755,151.4775,151.3755,151.476,2017-12-22T21:45:02Z
0,"eur/usd",1.18604,1.18604,1.18604,1.18604,2017-12-22T22:00:03Z
1,"usd/jpy",113.3305,113.3305,113.3305,113.3305,2017-12-22T22:00:03Z
2,"gbp/usd",1.33683,1.33683,1.33683,1.33683,2017-12-22T22:00:03Z
3,"eur/gbp",0.887245,0.887245,0.887245,0.887245,2017-12-22T22:00:03Z
4,"usd/chf",0.9894849999999999,0.9894849999999999,0.9894849999999999,0.9894849999999999,2017-12-22T22:00:03Z
5,"eur/jpy",134.3915,134.3915,134.3915,134.3915,2017-12-22T22:00:03Z
6,"eur/chf",1.173505,1.173505,1.173505,1.173505,2017-12-22T22:00:03Z
7,"usd/cad",1.27259,1.27259,1.27259,1.27259,2017-12-22T22:00:03Z
8,"aud/usd",0.77158,0.77158,0.77158,0.77158,2017-12-22T22:00:03Z
9,"gbp/jpy",151.476,151.476,151.476,151.476,2017-12-22T22:00:03Z
0,"eur/usd",1.18604,1.18604,1.18604,1.18604,2017-12-22T22:15:02Z
1,"usd/jpy",113.3305,113.3305,113.3305,113.3305,2017-12-22T22:15:02Z
2,"gbp/usd",1.33683,1.33683,1.33683,1.33683,2017-12-22T22:15:02Z
3,"eur/gbp",0.887245,0.887245,0.887245,0.887245,2017-12-22T22:15:02Z
4,"usd/chf",0.9894849999999999,0.9894849999999999,0.9894849999999999,0.9894849999999999,2017-12-22T22:15:02Z
5,"eur/jpy",134.3915,134.3915,134.3915,134.3915,2017-12-22T22:15:02Z
6,"eur/chf",1.173505,1.173505,1.173505,1.173505,2017-12-22T22:15:02Z
7,"usd/cad",1.27259,1.27259,1.27259,1.27259,2017-12-22T22:15:02Z
8,"aud/usd",0.77158,0.77158,0.77158,0.77158,2017-12-22T22:15:02Z
9,"gbp/jpy",151.476,151.476,151.476,151.476,2017-12-22T22:15:02Z
0,"eur/usd",1.18604,1.18604,1.18604,1.18604,2017-12-22T22:30:02Z
1,"usd/jpy",113.3305,113.3305,113.3305,113.3305,2017-12-22T22:30:02Z
2,"gbp/usd",1.33683,1.33683,1.33683,1.33683,2017-12-22T22:30:02Z
3,"eur/gbp",0.887245,0.887245,0.887245,0.887245,2017-12-22T22:30:02Z
4,"usd/chf",0.9894849999999999,0.9894849999999999,0.9894849999999999,0.9894849999999999,2017-12-22T22:30:02Z
5,"eur/jpy",134.3915,134.3915,134.3915,134.3915,2017-12-22T22:30:02Z
6,"eur/chf",1.173505,1.173505,1.173505,1.173505,2017-12-22T22:30:02Z
7,"usd/cad",1.27259,1.27259,1.27259,1.27259,2017-12-22T22:30:02Z
8,"aud/usd",0.77158,0.77158,0.77158,0.77158,2017-12-22T22:30:02Z
9,"gbp/jpy",151.476,151.476,151.476,151.476,2017-12-22T22:30:02Z
0,"eur/usd",1.18604,1.18604,1.18604,1.18604,2017-12-22T22:45:03Z
1,"usd/jpy",113.3305,113.3305,113.3305,113.3305,2017-12-22T22:45:03Z
2,"gbp/usd",1.33683,1.33683,1.33683,1.33683,2017-12-22T22:45:03Z
3,"eur/gbp",0.887245,0.887245,0.887245,0.887245,2017-12-22T22:45:03Z
